video_name,start,end,corresponding_word,issues
5120215198258444599,6738.16,6739.68,?,
5120215198258444599,6772.36,6773.16,war,
5120215198258444599,6778.56,6779.72,?,
5120215198258444599,6782.4,6785.24,?,Multiple events detected
5120215198258444599,6786.32,6788.2,?,
5120215198258444599,6798.44,6800.0,?,
5120215198258444599,6808.76,6809.52,?,
5120215198258444599,6814.64,6815.52,?,
5120215198258444599,6858.68,6861.36,attleemargaret,
5120215198258444599,6864.56,6867.28,attlee,Multiple events detected
5120215198258444599,6874.2,6875.32,weather,
5120215198258444599,6908.4,6910.12,?,Multiple events detected
5120215198258444599,6911.92,6917.8,?,Multiple events detected
5120215198258444599,6952.2,6955.08,?,
5120215198258444599,6956.8,6958.16,polly,
5120215198258444599,6972.16,6973.2,may,
5120215198258444599,6994.32,6995.04,war,
5120215198258444599,7003.28,7004.12,?,
5120215198258444599,7017.56,7019.16,thatcherprime,
5120215198258444599,7024.4,7026.04,attlee,
5120215198258444599,7035.36,7035.88,tony,
5120215198258444599,7043.16,7045.6,?,Multiple events detected
5120215198258444599,7056.4,7057.52,attlee,
5120215198258444599,7061.84,7062.92,?,
5120215198258444599,7112.08,7113.4,blair,
5120215198258444599,7122.32,7127.56,retirement,Multiple events detected
5120215198258444599,7129.04,7130.36,marr,
5125058632047937012,225.92,227.72,norwich,
5125058632047937012,246.16,247.0,?,
5125058632047937012,298.28,300.24,anningtonhomes,
5125058632047937012,386.48,387.16,?,
5125058632047937012,668.56,669.6,james,
5125058632047937012,780.56,782.0,cathie,
5125058632047937012,821.68,822.48,old,
5125058632047937012,837.84,838.32,?,
5125058632047937012,938.16,939.84,dna,
5125058632047937012,988.24,990.28,salfordmanchester,
5125058632047937012,1003.2,1003.76,agent,
5125058632047937012,1016.08,1016.4,?,
5125058632047937012,1120.4,1122.28,herbs,
5125058632047937012,1221.24,1222.6,?,
5125058632047937012,1444.24,1446.08,?,
5125058632047937012,1557.04,1558.48,estonia,
5125058632047937012,1587.56,1589.8,?,
5125058632047937012,1881.8,1882.92,september,
5125058632047937012,2044.56,2046.64,annington,
5125058632047937012,2083.04,2085.48,?,
5125058632047937012,2116.32,2117.0,?,
5125058632047937012,2156.08,2157.36,interest,
5125058632047937012,2242.0,2242.92,?,
5125058632047937012,2321.28,2322.36,?,
5125058632047937012,2340.56,2341.84,shirley,
5125058632047937012,2413.4,2414.6,lisa,
5125058632047937012,2445.8,2446.6,shirleylisa,
5125058632047937012,2572.4,2573.76,richarddewsberry,
5125058632047937012,2620.32,2621.48,?,
5125058632047937012,2721.52,2722.92,suffolk,
5125058632047937012,2798.48,2800.04,skipper,
5125058632047937012,2838.08,2838.72,?,No fingerspelling detected
5125058632047937012,2850.56,2850.88,alex,
5125058632047937012,2896.08,2896.88,?,
5125058632047937012,2925.12,2926.08,?,
5125058632047937012,3061.6,3063.48,retail,
5125058632047937012,3092.48,3093.64,april,
5125058632047937012,3127.92,3129.08,?,
5125058632047937012,3196.56,3197.88,?,
5125058632047937012,3206.08,3207.8,leman,
5125058632047937012,3224.96,3225.92,uk,Multiple events detected
5125058632047937012,3305.64,3307.2,richard,
5125058632047937012,3328.92,3330.2,suffolk,
5125058632047937012,3341.28,3343.68,?,
5125058632047937012,3410.64,3411.88,uk,
5125058632047937012,3445.72,3447.72,chancellor,
5129558040617440365,24.76,27.32,?,
5129558040617440365,64.24,65.48,atom,
5129558040617440365,68.64,69.88,dna,
5129558040617440365,81.72,82.56,?,
5129558040617440365,176.08,179.52,?,Multiple events detected
5129558040617440365,181.48,182.6,?,
5129558040617440365,192.24,193.64,ibm,
5129558040617440365,204.2,205.24,tons,
5129558040617440365,342.0,343.56,?,
5129558040617440365,385.68,387.24,?,
5129558040617440365,409.2,410.12,?,Multiple events detected
5129558040617440365,432.08,433.0,?,
5129558040617440365,437.56,438.2,?,
5129558040617440365,496.08,498.48,computers,
5129558040617440365,680.16,683.88,?,
5129558040617440365,729.8,730.36,?,
5129558040617440365,752.24,753.0,?,
5129558040617440365,776.08,777.28,?,
5129558040617440365,862.84,864.2,elaine,
5129558040617440365,895.92,899.88,wartellchris,
5129558040617440365,912.8,914.44,alayne,
5129558040617440365,929.6,930.88,avatars,
5129558040617440365,1055.16,1057.68,waltermitty,
5129558040617440365,1068.08,1069.76,reality,
5129558040617440365,1138.36,1139.64,avatar,
5129558040617440365,1158.88,1160.24,?,
5129558040617440365,1185.48,1187.56,sarahrogers,
5129558040617440365,1217.72,1219.88,?,
5129558040617440365,1425.04,1425.96,?,
5129558040617440365,1488.96,1491.12,?,
5129558040617440365,1585.56,1589.0,?,
5129558040617440365,1832.24,1833.24,shintoism,
5129558040617440365,1858.08,1859.36,kaku,
5129558040617440365,1860.68,1862.12,?,
5129558040617440365,1898.96,1900.2,asimo,
5129558040617440365,1938.84,1940.2,honda,
5129558040617440365,1942.64,1943.92,asimo,
5129558040617440365,1968.24,1969.6,asimo,
5129558040617440365,2003.08,2003.4,?,
5129558040617440365,2004.24,2006.12,?,
5129558040617440365,2013.16,2014.6,?,
5129558040617440365,2073.48,2075.76,nagoya,
5129558040617440365,2088.24,2090.68,?,
5129558040617440365,2094.36,2096.2,?,
5129558040617440365,2132.8,2135.4,?,
5129558040617440365,2389.08,2390.64,?,
5129558040617440365,2499.48,2500.68,?,
5129558040617440365,2510.0,2512.2,?,Multiple events detected
5129558040617440365,2513.8,2515.52,?,
5129558040617440365,2570.12,2571.4,fleming,
5129558040617440365,2637.16,2637.68,?,
5129558040617440365,2661.92,2667.08,clevelandclinicohio,Multiple events detected
5129558040617440365,2676.4,2678.28,parkinson,
5129558040617440365,2701.72,2702.92,diane,
5129558040617440365,2739.36,2740.84,?,
5129558040617440365,2749.24,2754.48,?,
5129558040617440365,2772.2,2773.32,areas,
5129558040617440365,2778.88,2780.16,?,
5129558040617440365,2905.6,2908.2,pacemaker,
5129558040617440365,3030.76,3032.72,?,
5129558040617440365,3125.64,3126.12,?,
5129558040617440365,3186.72,3187.4,?,
5129558040617440365,3188.08,3189.76,hippocampus,
5130309229567302144,79.0,80.72,dominic,
5130309229567302144,84.24,85.48,amesbury,
5130309229567302144,90.56,91.84,denise,
5130309229567302144,144.64,146.92,southmill,
5130309229567302144,169.52,170.4,map,
5130309229567302144,251.04,252.04,howard,
5130309229567302144,258.32,259.88,?,
5130309229567302144,264.84,266.0,petra,
5130309229567302144,296.72,297.28,?,
5130309229567302144,337.2,338.84,petra,
5130309229567302144,364.04,365.88,pinner,
5130309229567302144,374.48,376.2,pinner,
5130309229567302144,546.64,547.44,?,
5130309229567302144,574.48,577.68,?,
5130309229567302144,580.08,582.64,westminster,
5130309229567302144,633.88,635.32,adam,
5130309229567302144,650.68,653.52,basingstoke,
5130309229567302144,693.84,695.36,carlos,
5130309229567302144,716.88,718.24,?,
5130309229567302144,741.72,743.52,overton,
5130309229567302144,752.96,753.6,?,
5130309229567302144,813.76,815.72,?,
5130309229567302144,829.68,830.92,?,
5130309229567302144,841.2,842.2,?,Multiple events detected
5130309229567302144,861.08,862.12,?,
5130309229567302144,909.84,911.52,plan,
5130309229567302144,936.16,937.96,?,
5130309229567302144,958.28,958.6,?,
5130309229567302144,963.4,963.88,?,
5130309229567302144,977.64,979.04,kelvin,
5130309229567302144,1010.44,1012.2,?,
5130309229567302144,1016.08,1017.16,?,
5130309229567302144,1044.4,1045.8,?,
5130309229567302144,1057.04,1058.6,deane,
5130309229567302144,1098.2,1101.56,dominicdenise,
5130309229567302144,1125.76,1126.56,?,No fingerspelling detected
5130309229567302144,1167.44,1169.12,?,
5130309229567302144,1260.92,1262.76,somerset,
5130309229567302144,1264.2,1266.56,sarahbliss,
5130309229567302144,1268.84,1270.12,?,
5130309229567302144,1300.08,1300.32,?,
5130309229567302144,1324.08,1325.08,?,
5130309229567302144,1379.04,1379.96,?,
5130309229567302144,1394.96,1395.88,?,
5130309229567302144,1413.8,1416.2,sarahgreenbelt,
5130309229567302144,1457.96,1459.24,?,
5130309229567302144,1468.6,1470.28,?,
5130309229567302144,1476.24,1478.12,barrattiantilbury,
5130309229567302144,1485.08,1486.92,kempshotroad,
5130309229567302144,1505.56,1508.2,brendataylor,
5130309229567302144,1564.08,1566.64,hankinson,
5130309229567302144,1583.76,1585.48,?,
5130309229567302144,1598.4,1599.56,?,Multiple events detected
5130309229567302144,1626.64,1627.4,plan,
5130309229567302144,1628.4,1631.32,kempshotlanebarratts,Multiple events detected
5130309229567302144,1632.08,1633.32,?,
5130309229567302144,1713.56,1714.92,petra,
5130309229567302144,1718.76,1720.12,?,Multiple events detected
5130309229567302144,1796.48,1797.68,?,
5130309229567302144,1844.08,1845.36,?,Multiple events detected
5130309229567302144,1872.84,1874.76,john,
5130309229567302144,1952.12,1952.96,katy,
5130309229567302144,1955.32,1957.0,carlos,
5130309229567302144,2056.8,2058.24,?,
5130309229567302144,2118.04,2119.0,?,
5130309229567302144,2120.24,2122.28,?,Multiple events detected
5130309229567302144,2130.16,2131.4,sarah,
5130309229567302144,2137.44,2138.28,?,
5130309229567302144,2144.64,2145.76,?,Multiple events detected
5130309229567302144,2181.24,2182.16,barry,
5130309229567302144,2184.08,2185.36,?,
5130309229567302144,2186.0,2186.68,barry,
5130309229567302144,2198.52,2199.8,sarah,
5130309229567302144,2211.12,2211.4,odcombe,
5130309229567302144,2212.24,2214.12,?,
5130309229567302144,2233.2,2234.6,?,
5130309229567302144,2248.92,2249.6,answer,
5130309229567302144,2264.48,2265.2,?,
5130309229567302144,2276.56,2277.92,case,
5130309229567302144,2328.8,2329.8,?,No fingerspelling detected
5130309229567302144,2369.6,2370.32,?,
5130309229567302144,2400.76,2402.04,?,
5130309229567302144,2407.04,2407.56,?,
5130309229567302144,2560.08,2561.36,?,
5130309229567302144,2569.84,2571.2,ministrydefencebramley,
5130309229567302144,2612.92,2613.72,?,Multiple events detected
5130309229567302144,2615.56,2616.16,?,
5130309229567302144,2625.96,2627.24,mod,
5130309229567302144,2657.2,2658.72,bramley,
5130309229567302144,2686.68,2688.2,?,
5130309229567302144,2726.48,2729.76,toadflax,
5130309229567302144,2761.44,2762.88,?,No fingerspelling detected
5130309229567302144,2772.64,2773.92,?,No fingerspelling detected
5130309229567302144,2793.0,2795.0,toadflax,Multiple events detected
5130309229567302144,2804.4,2806.36,hampshire,
5130309229567302144,2810.84,2811.6,?,
5130309229567302144,2824.08,2825.16,?,
5130309229567302144,2853.4,2854.6,government,
5130309229567302144,2856.08,2859.2,bramley,Multiple events detected
5130309229567302144,2875.2,2876.0,land,No fingerspelling detected
5130309229567302144,2884.56,2885.32,?,
5130309229567302144,2896.24,2897.6,louise,
5130309229567302144,2906.72,2907.68,?,No fingerspelling detected
5130309229567302144,2914.04,2915.88,wandsworth,Multiple events detected
5130309229567302144,3007.0,3007.64,?,
5130309229567302144,3053.04,3054.12,?,Multiple events detected
5130309229567302144,3058.96,3060.2,?,
5130309229567302144,3074.12,3075.32,?,
5130309229567302144,3117.12,3118.24,?,No fingerspelling detected
5130309229567302144,3124.08,3125.08,?,
5130309229567302144,3136.8,3138.6,stefan,
5130309229567302144,3178.4,3179.72,?,
5130309229567302144,3194.8,3195.52,?,
5130309229567302144,3271.2,3272.16,?,No fingerspelling detected
5130309229567302144,3312.6,3313.88,petra,
5130309229567302144,3338.36,3338.68,?,
5130309229567302144,3360.32,3361.12,sarah,
5130309229567302144,3372.08,3373.68,november,Multiple events detected
5130309229567302144,3433.36,3434.72,edge,
5130309229567302144,3438.28,3440.04,manydown,Multiple events detected
5130309229567302144,3450.4,3450.72,report,
5132160790798818890,203.44,203.76,?,
5132160790798818890,204.92,206.52,?,
5132160790798818890,236.64,237.76,?,
5132160790798818890,280.72,281.16,?,
5132160790798818890,439.2,439.8,book,
5132160790798818890,500.88,502.16,?,
5132160790798818890,592.0,593.24,alexanderlocke,
5132160790798818890,645.8,647.52,fibrosis,
5132160790798818890,653.04,654.24,fibrosis,
5132160790798818890,661.6,662.6,?,
5132160790798818890,675.08,676.04,?,Multiple events detected
5132160790798818890,685.44,686.32,scid,
5132160790798818890,708.56,709.4,marrow,
5132160790798818890,716.08,716.92,?,
5132160790798818890,725.6,726.12,?,
5132160790798818890,728.84,730.92,donor,Multiple events detected
5132160790798818890,733.28,734.76,?,
5132160790798818890,754.56,756.12,?,
5132160790798818890,764.08,764.52,?,
5132160790798818890,765.8,766.44,?,
5132160790798818890,771.04,771.56,?,
5132160790798818890,825.04,825.88,alexanderlocke,
5132160790798818890,841.44,842.0,alexander,
5132160790798818890,856.68,857.8,?,
5132160790798818890,865.36,866.52,cancer,
5132160790798818890,888.08,888.76,?,
5132160790798818890,899.64,900.2,?,
5132160790798818890,906.48,907.2,genome,
5132160790798818890,912.48,913.12,?,No fingerspelling detected
5132160790798818890,914.16,916.04,?,
5132160790798818890,920.6,921.36,atlas,
5132160790798818890,923.76,925.68,?,
5132160790798818890,929.64,931.04,cell,
5132160790798818890,934.6,935.2,dna,
5132160790798818890,941.24,941.76,tumour,
5132160790798818890,946.68,947.16,?,
5132160790798818890,954.88,955.28,?,
5132160790798818890,981.76,983.08,?,Multiple events detected
5132160790798818890,990.84,991.72,encyclopaedia,
5132160790798818890,997.48,998.96,?,
5132160790798818890,1000.76,1001.72,?,
5132160790798818890,1049.56,1051.36,?,
5132160790798818890,1060.12,1061.0,?,
5132160790798818890,1104.92,1106.04,?,
5132160790798818890,1144.08,1144.8,?,
5132160790798818890,1202.32,1203.12,dna,
5132160790798818890,1348.96,1351.56,dna,Multiple events detected
5132160790798818890,1366.32,1367.64,?,
5132160790798818890,1441.16,1442.2,dna,
5132160790798818890,1519.48,1520.8,northcarolina,
5132160790798818890,1528.96,1529.68,organs,
5132160790798818890,1536.52,1537.32,?,
5132160790798818890,1552.12,1553.04,?,
5132160790798818890,1558.52,1559.4,?,
5132160790798818890,1560.92,1561.8,bladder,
5132160790798818890,1567.2,1568.04,?,
5132160790798818890,1574.32,1574.96,organ,
5132160790798818890,1582.24,1583.52,?,No fingerspelling detected
5132160790798818890,1596.96,1597.56,organs,
5132160790798818890,1601.36,1602.56,?,Multiple events detected
5132160790798818890,1608.6,1609.4,?,
5132160790798818890,1640.0,1641.2,atala,
5132160790798818890,1654.0,1655.52,?,
5132160790798818890,1669.28,1669.64,?,
5132160790798818890,1677.68,1678.16,organ,
5132160790798818890,1861.0,1862.92,?,
5132160790798818890,1878.76,1879.8,calorie,
5132160790798818890,1907.12,1908.08,calorie,
5132160790798818890,1917.64,1919.36,?,
5132160790798818890,1932.32,1934.28,?,
5132160790798818890,1936.64,1937.32,activities,
5132160790798818890,1941.36,1943.12,?,Multiple events detected
5132160790798818890,2008.68,2009.4,dna,
5132160790798818890,2114.0,2115.04,?,
5132160790798818890,2125.72,2126.28,?,
5132160790798818890,2164.84,2165.44,dolly,
5132160790798818890,2176.32,2177.6,?,No fingerspelling detected
5132160790798818890,2180.36,2181.04,?,
5132160790798818890,2185.0,2186.08,?,Multiple events detected
5132160790798818890,2209.4,2210.28,?,
5132160790798818890,2222.84,2223.72,laboratory,
5132160790798818890,2249.52,2250.84,?,Multiple events detected
5132160790798818890,2269.8,2270.68,texas,
5132160790798818890,2287.2,2287.4,?,
5132160790798818890,2304.16,2306.72,?,No fingerspelling detected
5132160790798818890,2320.08,2320.36,?,
5132160790798818890,2322.32,2323.16,?,
5132160790798818890,2325.08,2325.8,cloney,
5132160790798818890,2385.12,2385.28,?,
5132160790798818890,2410.32,2410.88,?,
5132160790798818890,2434.56,2435.68,?,No fingerspelling detected
5132160790798818890,2453.08,2453.44,?,
5132160790798818890,2457.6,2458.72,?,No fingerspelling detected
5132160790798818890,2460.16,2461.28,embryo,
5132160790798818890,2516.8,2517.56,?,
5132160790798818890,3197.0,3199.04,transhumanists,
5132160790798818890,3200.4,3201.0,?,
5132160790798818890,3203.36,3204.8,corwin,
5132160790798818890,3225.4,3226.12,?,
5132160790798818890,3236.72,3237.6,?,
5132160790798818890,3441.4,3442.2,?,
5134749367588120522,40.04,41.6,?,
5134749367588120522,42.32,43.72,atom,
5134749367588120522,48.24,50.76,atom,Multiple events detected
5134749367588120522,64.2,64.84,?,
5134749367588120522,66.28,67.4,atoms,
5134749367588120522,90.6,93.96,?,
5134749367588120522,104.24,105.16,?,
5134749367588120522,116.48,117.48,?,
5134749367588120522,124.08,125.44,matter,
5134749367588120522,144.72,145.84,?,
5134749367588120522,198.48,200.16,?,
5134749367588120522,202.48,204.2,?,
5134749367588120522,205.52,207.24,?,
5134749367588120522,208.24,209.12,?,
5134749367588120522,217.36,218.72,laser,
5134749367588120522,224.4,225.8,?,
5134749367588120522,230.12,231.56,?,
5134749367588120522,241.16,242.76,?,
5134749367588120522,245.2,247.88,?,
5134749367588120522,248.72,249.64,?,
5134749367588120522,260.28,261.72,?,
5134749367588120522,268.08,269.8,atoms,
5134749367588120522,272.08,274.6,matter,
5134749367588120522,314.68,318.6,?,
5134749367588120522,329.64,330.92,laboratory,
5134749367588120522,337.12,339.4,?,
5134749367588120522,340.24,352.2,?,Multiple events detected
5134749367588120522,370.48,372.96,?,
5134749367588120522,374.32,376.2,magnet,
5134749367588120522,380.48,382.72,magnet,
5134749367588120522,391.32,394.36,?,
5134749367588120522,400.28,402.0,magnet,
5134749367588120522,405.36,406.44,magnet,
5134749367588120522,410.0,411.52,antigravity,
5134749367588120522,424.24,427.72,ceramic,
5134749367588120522,458.84,460.2,antigravity,
5134749367588120522,462.28,463.84,?,
5134749367588120522,480.8,482.28,matter,
5134749367588120522,511.08,511.72,nature,
5134749367588120522,518.0,519.4,marble,
5134749367588120522,530.48,532.04,atoms,Multiple events detected
5134749367588120522,538.24,540.04,?,
5134749367588120522,541.72,543.68,carolina,
5134749367588120522,548.12,549.16,?,
5134749367588120522,570.88,574.92,?,Multiple events detected
5134749367588120522,581.52,583.88,?,
5134749367588120522,585.96,587.08,atoms,
5134749367588120522,596.32,598.92,?,
5134749367588120522,601.12,602.28,?,
5134749367588120522,608.08,611.52,?,Multiple events detected
5134749367588120522,616.08,617.48,?,
5134749367588120522,632.24,633.32,?,
5134749367588120522,648.24,649.64,?,
5134749367588120522,705.0,706.28,plato,
5134749367588120522,720.12,721.32,?,
5134749367588120522,725.76,727.4,?,
5134749367588120522,741.36,742.56,matter,
5134749367588120522,754.72,756.88,concrete,
5134749367588120522,768.08,769.24,?,
5134749367588120522,781.44,784.04,manhattan,
5134749367588120522,800.08,806.6,?,
5134749367588120522,817.72,818.96,?,
5134749367588120522,822.04,826.12,?,
5134749367588120522,828.8,829.96,nature,
5134749367588120522,833.24,835.68,?,
5134749367588120522,838.92,839.76,atom,
5134749367588120522,842.4,843.4,atoms,
5134749367588120522,844.72,846.28,atoms,
5134749367588120522,850.88,852.2,atoms,
5134749367588120522,861.32,868.2,?,Multiple events detected
5134749367588120522,873.0,875.88,nanotubes,Multiple events detected
5134749367588120522,881.28,886.92,?,Multiple events detected
5134749367588120522,894.16,896.04,?,
5134749367588120522,910.24,911.72,?,
5134749367588120522,914.04,915.12,?,
5134749367588120522,928.0,929.76,glass,
5134749367588120522,933.12,936.2,?,
5134749367588120522,948.08,949.96,?,
5134749367588120522,956.48,959.76,nanotubes,
5134749367588120522,962.2,964.2,nanotubes,
5134749367588120522,1010.16,1015.76,seattlespace,
5134749367588120522,1020.68,1023.72,?,Multiple events detected
5134749367588120522,1045.36,1047.84,nanotubes,
5134749367588120522,1060.8,1063.88,?,
5134749367588120522,1085.2,1088.24,?,
5134749367588120522,1094.52,1096.24,?,
5134749367588120522,1099.04,1100.24,nasa,
5134749367588120522,1138.28,1139.68,nanotubes,
5134749367588120522,1148.08,1149.12,nasa,
5134749367588120522,1153.48,1156.24,?,
5134749367588120522,1180.6,1182.92,lasermotive,
5134749367588120522,1216.08,1217.28,gravity,
5134749367588120522,1268.08,1269.2,?,
5134749367588120522,1270.16,1271.64,?,
5134749367588120522,1310.48,1312.2,tribe,
5134749367588120522,1401.52,1404.2,?,
5134749367588120522,1446.36,1447.72,?,
5134749367588120522,1466.04,1468.04,oil,
5134749367588120522,1476.8,1480.04,?,
5134749367588120522,1483.96,1485.64,civilisation,
5134749367588120522,1509.6,1510.64,?,
5134749367588120522,1556.08,1557.8,civilisation,
5134749367588120522,1591.96,1593.96,?,
5134749367588120522,1601.4,1602.92,?,
5134749367588120522,1612.08,1614.48,?,
5134749367588120522,1620.24,1623.08,?,
5134749367588120522,1630.28,1631.08,?,
5134749367588120522,1636.08,1637.32,fusion,
5134749367588120522,1644.44,1647.24,?,
5134749367588120522,1654.88,1657.24,?,Multiple events detected
5134749367588120522,1690.16,1691.72,something,
5134749367588120522,1697.44,1699.72,?,
5134749367588120522,1707.52,1709.68,?,
5134749367588120522,1714.6,1715.52,?,
5134749367588120522,1728.24,1730.44,tokamak,
5134749367588120522,1731.8,1736.16,?,Multiple events detected
5134749367588120522,1756.72,1757.92,fusion,
5134749367588120522,1760.24,1760.88,plasma,
5134749367588120522,1770.84,1772.2,reactor,
5134749367588120522,1773.52,1775.56,plasma,Multiple events detected
5134749367588120522,1777.84,1778.76,?,
5134749367588120522,1782.68,1783.88,?,
5134749367588120522,1801.88,1803.56,?,
5134749367588120522,1816.16,1817.64,?,
5134749367588120522,1824.16,1827.08,internationalthermonuclear,
5134749367588120522,1890.8,1891.92,?,
5134749367588120522,1913.72,1915.64,?,
5134749367588120522,1917.52,1918.76,?,
5134749367588120522,1928.08,1929.96,matter,
5134749367588120522,1936.68,1939.08,nature,
5134749367588120522,1941.52,1943.08,nanometre,
5134749367588120522,1947.04,1948.0,atoms,
5134749367588120522,1956.92,1958.44,atoms,
5134749367588120522,1965.96,1966.84,atoms,
5134749367588120522,1976.08,1977.76,?,
5134749367588120522,1980.08,1982.84,?,
5134749367588120522,1984.24,1985.64,bacteria,
5134749367588120522,1988.24,1989.96,?,
5134749367588120522,1998.6,1999.88,?,
5134749367588120522,2014.72,2015.8,plant,
5134749367588120522,2017.04,2019.72,?,
5134749367588120522,2036.24,2037.48,?,
5134749367588120522,2048.08,2049.16,?,
5134749367588120522,2057.2,2058.6,?,
5134749367588120522,2064.08,2065.96,?,
5134749367588120522,2116.08,2117.48,bacteria,
5134749367588120522,2144.08,2145.0,?,
5134749367588120522,2147.56,2148.92,bacteria,
5134749367588120522,2152.56,2155.08,robot,
5134749367588120522,2176.08,2177.32,?,
5134749367588120522,2190.24,2191.88,magnets,
5134749367588120522,2195.92,2197.12,?,
5134749367588120522,2206.0,2208.04,bacteria,
5134749367588120522,2210.24,2211.68,mri,
5134749367588120522,2216.44,2217.48,?,
5134749367588120522,2221.2,2222.96,bacteria,
5134749367588120522,2229.88,2231.4,drugs,
5134749367588120522,2236.08,2237.12,goal,
5134749367588120522,2240.88,2242.92,?,
5134749367588120522,2262.52,2263.76,nano,
5134749367588120522,2266.4,2267.84,?,
5134749367588120522,2273.4,2275.72,?,
5134749367588120522,2282.76,2284.2,robots,
5134749367588120522,2289.0,2291.0,bacteria,
5134749367588120522,2296.88,2298.48,bacteria,
5134749367588120522,2309.96,2311.16,nano,
5134749367588120522,2333.48,2336.2,alzheimer,
5134749367588120522,2382.88,2384.2,?,
5134749367588120522,2399.04,2400.2,?,
5134749367588120522,2409.52,2412.2,?,
5134749367588120522,2414.16,2415.68,?,
5134749367588120522,2420.36,2420.92,nanotechnology,
5134749367588120522,2432.08,2434.44,nanobots,
5134749367588120522,2461.8,2463.12,?,
5134749367588120522,2464.48,2466.28,vessel,
5134749367588120522,2492.8,2496.04,?,Multiple events detected
5134749367588120522,2504.64,2506.24,bacteria,
5134749367588120522,2514.4,2515.8,?,
5134749367588120522,2536.8,2539.52,nanobots,
5134749367588120522,2553.84,2555.08,charles,
5134749367588120522,2584.92,2586.76,accident,
5134749367588120522,2588.32,2589.64,?,
5134749367588120522,2596.52,2597.64,nanotech,
5134749367588120522,2607.12,2610.04,?,
5134749367588120522,2630.4,2632.04,nanobots,
5134749367588120522,2668.64,2669.96,atom,
5134749367588120522,2709.28,2710.4,?,No fingerspelling detected
5134749367588120522,2733.08,2734.28,mit,
5134749367588120522,2740.24,2741.64,?,
5134749367588120522,2760.28,2762.76,atoms,
5134749367588120522,2766.36,2767.16,?,
5134749367588120522,2773.36,2775.88,?,
5134749367588120522,2816.48,2816.96,?,No fingerspelling detected
5134749367588120522,2818.2,2819.76,matter,Multiple events detected
5134749367588120522,2825.6,2826.84,ray,Multiple events detected
5134749367588120522,2840.08,2841.32,?,
5134749367588120522,2912.4,2912.84,anything,
5134749367588120522,2948.92,2950.76,nanotechnology,
5134749367588120522,2968.08,2971.48,?,
5134749367588120522,2984.24,2988.2,?,
5134749367588120522,2989.56,2990.92,?,
5134749367588120522,2996.08,2997.16,?,
5134749367588120522,3009.68,3012.0,vienna,
5134749367588120522,3018.8,3020.2,?,
5134749367588120522,3024.08,3027.08,?,
5134749367588120522,3028.56,3029.8,?,
5134749367588120522,3047.04,3050.44,teleportation,
5134749367588120522,3064.24,3065.16,?,
5134749367588120522,3090.96,3092.2,teleportation,
5134749367588120522,3094.24,3096.2,danube,
5134749367588120522,3103.12,3103.72,marsprofessor,
5134749367588120522,3114.04,3118.6,?,
5134749367588120522,3124.24,3126.6,photon,
5134749367588120522,3153.52,3154.64,matter,
5134749367588120522,3158.24,3160.2,?,
5134749367588120522,3173.48,3174.08,?,
5134749367588120522,3180.36,3181.04,?,
5134749367588120522,3193.04,3194.6,?,
5134749367588120522,3208.08,3209.0,people,
5134749367588120522,3212.48,3216.2,?,
5134749367588120522,3234.04,3236.2,?,
5134749367588120522,3236.72,3237.96,?,
5134749367588120522,3269.24,3270.0,?,
5134749367588120522,3276.08,3277.8,car,
5134749367588120522,3300.24,3302.28,?,
5134749367588120522,3328.72,3331.72,genome,
5134749367588120522,3336.76,3338.12,genome,
5134749367588120522,3374.8,3377.16,?,
5134749367588120522,3392.08,3393.0,?,
5134749367588120522,3428.08,3429.6,?,
5134749367588120522,3439.2,3440.2,?,
5134749367588120522,3461.52,3466.16,?,Multiple events detected
5137350828449100326,7.28,8.2,?,
5137350828449100326,66.48,67.36,saddam,
5137350828449100326,82.12,82.8,iraqi,
5137350828449100326,96.08,97.96,?,Multiple events detected
5137350828449100326,119.92,123.36,donaldrumsfeld,Multiple events detected
5137350828449100326,138.96,140.2,garner,
5137350828449100326,153.08,153.96,?,
5137350828449100326,165.68,167.04,?,
5137350828449100326,243.2,243.44,?,
5137350828449100326,250.72,251.32,?,
5137350828449100326,253.72,254.92,?,
5137350828449100326,266.36,267.0,saddam,
5137350828449100326,269.28,272.12,saddam,Multiple events detected
5137350828449100326,280.44,281.2,?,
5137350828449100326,292.64,297.32,?,Multiple events detected
5137350828449100326,317.68,318.24,iraq,
5137350828449100326,360.12,361.96,christophersegar,
5137350828449100326,365.36,366.48,?,
5137350828449100326,419.0,419.88,iraqis,
5137350828449100326,433.28,433.88,saddam,
5137350828449100326,443.0,443.44,?,
5137350828449100326,465.12,465.96,?,
5137350828449100326,471.2,471.72,?,
5137350828449100326,500.08,500.52,baath,
5137350828449100326,505.32,506.28,saddam,
5137350828449100326,552.52,553.64,?,
5137350828449100326,576.08,576.64,?,
5137350828449100326,610.68,611.4,?,
5137350828449100326,624.92,626.6,fedayeensaddam,
5137350828449100326,695.32,695.72,amosdefencesecretary,
5137350828449100326,696.24,696.88,londondefence,
5137350828449100326,702.36,704.12,baronessamos,
5137350828449100326,705.36,706.88,hoon,
5137350828449100326,714.08,714.76,uk,
5137350828449100326,726.52,727.56,?,
5137350828449100326,733.36,734.76,army,
5137350828449100326,753.08,755.08,johnsawyers,
5137350828449100326,760.08,761.16,sawyers,
5137350828449100326,777.88,779.08,officesawyersjohn,
5137350828449100326,784.08,785.12,iraq,Multiple events detected
5137350828449100326,816.76,817.4,john,
